,model_projection_date,scenario_name,scenario_id,target,target_end_date,location,type,quantile,value
0,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0,16.312319160514107
1,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.01,16.776141133608085
2,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.025,17.275393978102066
3,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.05,17.36647489605622
4,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.1,17.50675953509198
5,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.15,17.622433558948526
6,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.2,17.79218955429681
7,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.25,17.931577468802207
8,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.3,18.0854586029855
9,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.35,18.372623595305676
10,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.4,18.45075735610743
11,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.45,18.67227482665119
12,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.5,18.943921431891987
13,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.55,18.996672793253722
14,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.6,19.08056240359568
15,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.65,19.216368162755263
16,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.7,19.415761084175355
17,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.75,19.709648749935905
18,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.8,19.9320741814065
19,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.85,20.188229304517574
20,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.9,20.664441635099564
21,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.95,21.1020926360681
22,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.975,21.35764821492402
23,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,0.99,21.431978357806486
24,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,quantile,1,21.464438726554423
25,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0,18253.61723546145
26,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.01,18254.170044088245
27,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.025,18254.75687014989
28,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.05,18254.863064184145
29,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.1,18255.043940317646
30,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.15,18255.236142237834
31,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.2,18255.472757161766
32,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.25,18255.69392292563
33,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.3,18255.907270973625
34,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.35,18256.15141547543
35,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.4,18256.346765718
36,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.45,18256.596542468153
37,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.5,18256.833061570716
38,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.55,18256.947084598905
39,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.6,18257.068052896673
40,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.65,18257.1970534283
41,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.7,18257.43303357701
42,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.75,18257.7495919958
43,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.8,18258.085866627334
44,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.85,18258.45138131869
45,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.9,18259.06520394322
46,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.95,18259.580022529462
47,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.975,18259.85908907326
48,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,0.99,18259.95353427188
49,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,quantile,1,18260.00643410682
50,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0,2835.5477184287042
51,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.01,2963.404884999292
52,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.025,3211.412510705327
53,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.05,3645.835897445568
54,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.1,3846.583818185367
55,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.15,3948.271125097529
56,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.2,4169.8554193374
57,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.25,4318.0875733777575
58,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.3,4480.9793617598825
59,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.35,4583.839617344791
60,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.4,4757.815122609547
61,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.45,4830.823003570558
62,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.5,4913.947978028262
63,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.55,5234.87129981943
64,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.6,5385.4935218391565
65,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.65,5581.361872254884
66,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.7,5762.946076380199
67,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.75,6323.615887649021
68,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.8,6437.921426730532
69,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.85,6569.801956817356
70,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.9,6708.023850100038
71,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.95,7166.603967841173
72,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.975,7765.873464397664
73,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,0.99,8298.087895255985
74,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,quantile,1,8664.632598012027
75,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0,1284516.4662445183
76,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.01,1284732.2038644294
77,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.025,1285109.5829332084
78,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.05,1285736.9408790749
79,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.1,1286062.0119199983
80,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.15,1286290.2453041605
81,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.2,1286511.2008263208
82,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.25,1286907.3546557298
83,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.3,1287099.283413571
84,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.35,1287206.4821845733
85,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.4,1287459.4286857995
86,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.45,1287647.8530177623
87,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.5,1287855.5868003776
88,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.55,1288183.2644030976
89,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.6,1288436.476830303
90,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.65,1288786.5577320496
91,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.7,1289012.04668029
92,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.75,1289841.7328817884
93,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.8,1289990.2546848762
94,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.85,1290160.3983259972
95,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.9,1290536.1807893428
96,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.95,1291125.6551305284
97,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.975,1292147.3393245616
98,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,0.99,1292845.0969153403
99,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,quantile,1,1293247.2277190036
100,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0,211.0945319359113
101,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.01,217.87083708976203
102,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.025,229.8177708728626
103,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.05,250.8502153229818
104,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.1,260.95037299024074
105,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.15,272.0481281254409
106,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.2,275.1904095000018
107,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.25,291.4612820153719
108,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.3,297.84791857612583
109,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.35,300.46828160635476
110,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.4,310.0299922833386
111,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.45,315.5990082070168
112,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.5,323.1406558889187
113,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.55,329.48831211002465
114,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.6,343.5327740412373
115,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.65,352.2725690352643
116,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.7,361.5326076873921
117,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.75,378.71248021247544
118,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.8,389.9151157228356
119,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.85,395.7946611708233
120,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.9,414.81734614177276
121,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.95,424.4112746868619
122,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.975,456.0633656032618
123,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,0.99,477.1169969557043
124,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,quantile,1,489.1270047443133
125,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0,341.554114410108
126,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.01,351.0876375331145
127,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.025,367.26190667047206
128,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.05,392.88730082860366
129,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.1,407.8070424529115
130,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.15,421.8011694345972
131,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.2,430.28856056083947
132,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.25,453.957008849657
133,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.3,461.0824321045807
134,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.35,464.0126031613273
135,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.4,473.76916853167484
136,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.45,486.5140703378269
137,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.5,495.0727700474385
138,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.55,501.6822575040237
139,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.6,521.3034962392201
140,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.65,533.0891746128686
141,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.7,547.5508770423463
142,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.75,560.7343897160137
143,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.8,579.1079029108276
144,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.85,593.7052851082256
145,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.9,612.9684794641691
146,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.95,633.5256563771699
147,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.975,672.4526235254716
148,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,0.99,695.6007339319832
149,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,quantile,1,708.1681404361844
150,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc death,2022-06-11,01,point,NA,18.943921431891987
151,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum death,2022-06-11,01,point,NA,18256.833061570716
152,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc case,2022-06-11,01,point,NA,4913.947978028262
153,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum case,2022-06-11,01,point,NA,1287855.5868003776
154,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead inc hosp,2022-06-11,01,point,NA,323.1406558889187
155,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead cum hosp,2022-06-11,01,point,NA,495.0727700474385
156,2022-06-05,restBoo_noVar,A-2022-05-09,1 wk ahead prop_X,2022-06-11,01,point,NA,0.0
157,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0,16.137017190055627
158,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.01,16.629871845520462
159,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.025,17.194442397019586
160,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.05,17.496691459113244
161,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.1,17.700924765604118
162,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.15,18.018739514114124
163,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.2,18.174700679640008
164,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.25,18.315625504271274
165,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.3,18.488006018192866
166,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.35,18.62040420795054
167,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.4,18.994661608462568
168,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.45,19.518109443958238
169,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.5,19.730036612803005
170,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.55,20.03257086849625
171,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.6,20.10407262652026
172,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.65,20.32676012849445
173,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.7,20.6046364349609
174,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.75,21.083983326820444
175,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.8,21.408653678603088
176,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.85,21.718920958072097
177,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.9,22.28089327982742
178,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.95,22.783781298381513
179,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.975,23.46556882705813
180,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,0.99,23.73991084424588
181,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc death,2022-06-18,01,quantile,1,23.843178040526187
182,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0,18269.79925372704
183,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.01,18270.829752318958
184,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.025,18271.95212156038
185,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.05,18272.27459531071
186,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.1,18272.656632501865
187,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.15,18273.07065846153
188,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.2,18273.46292306906
189,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.25,18273.800337679826
190,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.3,18274.199552804064
191,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.35,18274.649507161183
192,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.4,18275.057549834753
193,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.45,18275.727294970286
194,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.5,18276.22124098024
195,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.55,18276.498853526256
196,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.6,18276.696045171404
197,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.65,18277.02087784034
198,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.7,18277.474634554725
199,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.75,18278.193017156347
200,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.8,18278.822892996886
201,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.85,18279.452357246362
202,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.9,18280.621643174043
203,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.95,18281.605586544454
204,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.975,18282.375236789947
205,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,0.99,18282.630176806
206,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead cum death,2022-06-18,01,quantile,1,18282.729208158915
207,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0,2910.9624410159972
208,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.01,3046.6877542769685
209,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.025,3359.2323065859377
210,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.05,3964.5106995046654
211,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.1,4155.801237241916
212,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.15,4236.957424856522
213,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.2,4510.446709423663
214,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.25,4660.254442002042
215,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.3,4923.130872425912
216,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.35,5075.283185548919
217,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.4,5236.1226268676155
218,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.45,5270.55030441665
219,2022-06-05,restBoo_noVar,A-2022-05-09,2 wk ahead inc case,2022-06-18,01,quantile,0.5,5321.140780137153
