,date,state,death,case,hosp
94,2022/05/26,US,1002522,83768388,3763.0
95,2022/05/27,US,1003124,83907279,3768.0
96,2022/05/28,US,1003159,83921041,3773.0
97,2022/05/29,US,1003167,83930086,3268.0
98,2022/05/30,US,1003189,83962238,3313.0
99,2022/05/31,US,1003571,84144606,3672.0
100,2022/06/01,US,1004163,84363873,4272.0
101,2022/06/02,US,1004534,84475196,4158.0
102,2022/06/03,US,1004941,84617408,4033.0
103,2022/06/04,US,1005134,84661058,3816.0
104,2022/06/05,US,1005152,84677537,3360.0
105,2022/06/06,US,1005473,84814640,3496.0
106,2022/06/07,US,1005943,84957469,4217.0
107,2022/06/08,US,1006988,85136683,4183.0
108,2022/06/09,US,1007331,85254394,4287.0
109,2022/06/10,US,1007702,85390435,4230.0
110,2022/06/11,US,1007826,85425808,4136.0
111,2022/06/12,US,1007845,85444201,3557.0
112,2022/06/13,US,1008116,85569604,3808.0
113,2022/06/14,US,1008554,85705019,4384.0
114,2022/06/15,US,1009208,85877078,4371.0
115,2022/06/16,US,1009543,85981213,4367.0
116,2022/06/17,US,1009847,86097698,4296.0
117,2022/06/18,US,1009871,86112463,4115.0
118,2022/06/19,US,1009893,86127070,3671.0
119,2022/06/20,US,1009982,86181266,3835.0
120,2022/06/21,US,1010552,86391004,4538.0
121,2022/06/22,US,1011326,86561886,4664.0
122,2022/06/23,US,1011825,86678377,4776.0
123,2022/06/24,US,1012317,86833864,4954.0
124,2022/06/25,US,1012480,86881533,4890.0
125,2022/06/26,US,1012486,86899773,4397.0
126,2022/06/27,US,1012765,87031752,4419.0
127,2022/06/28,US,1013306,87154263,5031.0
128,2022/06/29,US,,,5001.0
