,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
202,08/28/2022,0,0,7918706.675000002,52663851.66249999,37709984.77500001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
203,08/29/2022,0,0,7964731.862500002,52850757.81874999,37821534.71250001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
204,08/30/2022,0,0,8010757.050000002,53037663.97499999,37933084.65000001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
205,08/31/2022,0,0,8056782.237500002,53224570.13124999,38044634.58750001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
206,09/01/2022,0,0,8102807.425000002,53411476.28749999,38156184.52500001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
207,09/02/2022,0,0,8148832.612500002,53598382.44374999,38267734.46250001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
208,09/03/2022,0,0,8194857.800000002,53785288.59999999,38379284.40000001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
209,09/04/2022,0,0,8240882.987500002,53972194.75624999,38490834.33750001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
210,09/05/2022,0,0,8286908.175000002,54159100.91249999,38602384.27500001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
211,09/06/2022,0,0,8332933.362500002,54346007.06874999,38713934.21250001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
212,09/07/2022,0,0,8378958.550000002,54532913.22499999,38825484.15000001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
213,09/08/2022,0,0,8424983.7375,54719819.38124999,38937034.08750001,37461154.8,0.0,111549.9375,186906.15625,46025.18749999907,0
214,09/09/2022,0,0,8471008.925,54906725.53749999,39048584.02500001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
215,09/10/2022,0,0,8517034.1125,55093631.69374999,39160133.96250001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
216,09/11/2022,0,0,8563059.3,55280537.84999999,39271683.90000001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
217,09/12/2022,0,0,8609084.4875,55467444.00624999,39383233.83750001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
218,09/13/2022,0,0,8655109.675,55654350.16249999,39494783.77500001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
219,09/14/2022,0,0,8701134.8625,55841256.31874999,39606333.71250001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
220,09/15/2022,0,0,8747160.05,56028162.47499999,39717883.65000001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
221,09/16/2022,0,0,8793185.2375,56215068.63124999,39829433.58750001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
222,09/17/2022,0,0,8839210.425,56401974.78749999,39940983.52500001,37461154.8,0.0,111549.9375,186906.15625,46025.1875,0
223,09/18/2022,0,0,8885235.6125,56588880.94374999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
224,09/19/2022,0,0,8931260.8,56775787.09999999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
225,09/20/2022,0,0,8977285.9875,56962693.25624999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
226,09/21/2022,0,0,9023311.175,57149599.41249999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
227,09/22/2022,0,0,9069336.3625,57336505.56874999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
228,09/23/2022,0,0,9115361.55,57523411.72499999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
229,09/24/2022,0,0,9161386.7375,57710317.88124999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
230,09/25/2022,0,0,9207411.925,57897224.03749999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
231,09/26/2022,0,0,9253437.1125,58084130.19374999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
232,09/27/2022,0,0,9299462.3,58271036.34999999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
233,09/28/2022,0,0,9345487.4875,58457942.50624999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
234,09/29/2022,0,0,9391512.675,58644848.66249999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
235,09/30/2022,0,0,9437537.8625,58831754.81874999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
236,10/01/2022,0,0,9483563.05,59018660.97499999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
237,10/02/2022,0,0,9529588.2375,59205567.13124999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
238,10/03/2022,0,0,9575613.425,59392473.28749999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
239,10/04/2022,0,0,9621638.6125,59579379.44374999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
240,10/05/2022,0,0,9667663.8,59766285.59999999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
241,10/06/2022,0,0,9713688.9875,59953191.75624999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
242,10/07/2022,0,0,9759714.175,60140097.91249999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
243,10/08/2022,0,0,9805739.3625,60327004.06874999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
244,10/09/2022,0,0,9851764.55,60513910.22499999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
245,10/10/2022,0,0,9897789.7375,60700816.38124999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
246,10/11/2022,0,0,9943814.925,60887722.53749999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
247,10/12/2022,0,0,9989840.1125,61074628.69374999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
248,10/13/2022,0,0,10035865.3,61261534.84999999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
249,10/14/2022,0,0,10081890.4875,61448441.00624999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
250,10/15/2022,0,0,10127915.675,61635347.16249999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
251,10/16/2022,0,0,10173940.8625,61822253.31874999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
252,10/17/2022,0,0,10219966.05,62009159.47499999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
253,10/18/2022,0,0,10265991.2375,62196065.63124999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
254,10/19/2022,0,0,10312016.425,62382971.78749999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
255,10/20/2022,0,0,10358041.6125,62569877.94374999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
256,10/21/2022,0,0,10404066.8,62756784.09999999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
257,10/22/2022,0,0,10450091.9875,62943690.25624999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
258,10/23/2022,0,0,10496117.175,63130596.41249999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
259,10/24/2022,0,0,10542142.3625,63317502.56874999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,46025.1875,0
260,10/25/2022,0,0,10542142.3625,63504408.72499999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
261,10/26/2022,0,0,10542142.3625,63691314.88124999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
262,10/27/2022,0,0,10542142.3625,63878221.03749999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
263,10/28/2022,0,0,10542142.3625,64065127.19374999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
264,10/29/2022,0,0,10542142.3625,64252033.34999999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
265,10/30/2022,0,0,10542142.3625,64438939.50624999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
266,10/31/2022,0,0,10542142.3625,64625845.66249999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
267,11/01/2022,0,0,10542142.3625,64812751.81874999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
268,11/02/2022,0,0,10542142.3625,64999657.97499999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
269,11/03/2022,0,0,10542142.3625,65186564.13124999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
270,11/04/2022,0,0,10542142.3625,65373470.28749999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
271,11/05/2022,0,0,10542142.3625,65560376.44374999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
272,11/06/2022,0,0,10542142.3625,65747282.59999999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
273,11/07/2022,0,0,10542142.3625,65934188.75624999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
274,11/08/2022,0,0,10542142.3625,66121094.91249999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
275,11/09/2022,0,0,10542142.3625,66308001.06874999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
276,11/10/2022,0,0,10542142.3625,66494907.22499999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
277,11/11/2022,0,0,10542142.3625,66681813.38124999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
278,11/12/2022,0,0,10542142.3625,66868719.53749999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
279,11/13/2022,0,0,10542142.3625,67055625.69374999,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
280,11/14/2022,0,0,10542142.3625,67242531.85,39940983.52500001,37461154.8,0.0,0.0,186906.15625000745,0.0,0
281,11/15/2022,0,0,10542142.3625,67429438.00625,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
282,11/16/2022,0,0,10542142.3625,67616344.1625,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
283,11/17/2022,0,0,10542142.3625,67803250.31875,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
284,11/18/2022,0,0,10542142.3625,67990156.475,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
285,11/19/2022,0,0,10542142.3625,68177062.63125,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
286,11/20/2022,0,0,10542142.3625,68363968.7875,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
287,11/21/2022,0,0,10542142.3625,68550874.94375,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
288,11/22/2022,0,0,10542142.3625,68737781.1,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
289,11/23/2022,0,0,10542142.3625,68924687.25625,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
290,11/24/2022,0,0,10542142.3625,69111593.4125,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
291,11/25/2022,0,0,10542142.3625,69298499.56875,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
292,11/26/2022,0,0,10542142.3625,69485405.725,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
293,11/27/2022,0,0,10542142.3625,69672311.88125,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
294,11/28/2022,0,0,10542142.3625,69859218.0375,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
295,11/29/2022,0,0,10542142.3625,70046124.19375,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
296,11/30/2022,0,0,10542142.3625,70233030.35,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
297,12/01/2022,0,0,10542142.3625,70419936.50625,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
298,12/02/2022,0,0,10542142.3625,70606842.6625,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
299,12/03/2022,0,0,10542142.3625,70793748.81875,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
300,12/04/2022,0,0,10542142.3625,70980654.975,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
301,12/05/2022,0,0,10542142.3625,71167561.13125,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
302,12/06/2022,0,0,10542142.3625,71354467.2875,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
303,12/07/2022,0,0,10542142.3625,71541373.44375,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
304,12/08/2022,0,0,10542142.3625,71728279.6,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
305,12/09/2022,0,0,10542142.3625,71915185.75625,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
306,12/10/2022,0,0,10542142.3625,72102091.9125,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
307,12/11/2022,0,0,10542142.3625,72288998.06875,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
308,12/12/2022,0,0,10542142.3625,72475904.225,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
309,12/13/2022,0,0,10542142.3625,72662810.38125,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
310,12/14/2022,0,0,10542142.3625,72849716.5375,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
311,12/15/2022,0,0,10542142.3625,73036622.69375,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
312,12/16/2022,0,0,10542142.3625,73223528.85,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
313,12/17/2022,0,0,10542142.3625,73410435.00625,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
314,12/18/2022,0,0,10542142.3625,73597341.1625,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
315,12/19/2022,0,0,10542142.3625,73784247.31875,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
316,12/20/2022,0,0,10542142.3625,73971153.475,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
317,12/21/2022,0,0,10542142.3625,74158059.63125,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
318,12/22/2022,0,0,10542142.3625,74344965.7875,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
319,12/23/2022,0,0,10542142.3625,74531871.94375,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
320,12/24/2022,0,0,10542142.3625,74718778.1,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
321,12/25/2022,0,0,10542142.3625,74905684.25625,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
322,12/26/2022,0,0,10542142.3625,75092590.4125,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
323,12/27/2022,0,0,10542142.3625,75279496.56875,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
324,12/28/2022,0,0,10542142.3625,75466402.725,39940983.52500001,37461154.8,0.0,0.0,186906.15625,0.0,0
