,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
155,07/12/2022,0,23650751.000000015,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
156,07/13/2022,0,23702028.800000016,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
157,07/14/2022,0,23753306.600000016,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
158,07/15/2022,0,23804584.400000017,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
159,07/16/2022,0,23855862.200000018,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
160,07/17/2022,0,23907140.00000002,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
161,07/18/2022,0,23958417.80000002,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
162,07/19/2022,0,24009695.60000002,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
163,07/20/2022,0,24060973.40000002,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
164,07/21/2022,0,24112251.20000002,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
165,07/22/2022,0,24163529.000000022,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
166,07/23/2022,0,24214806.800000023,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
167,07/24/2022,0,24266084.600000024,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
168,07/25/2022,0,24317362.400000025,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
169,07/26/2022,0,24368640.200000025,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
170,07/27/2022,0,24419918.000000026,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
171,07/28/2022,0,24471195.800000027,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
172,07/29/2022,0,24522473.600000028,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
173,07/30/2022,0,24573751.40000003,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
174,07/31/2022,0,24625029.20000003,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
175,08/01/2022,0,24676307.00000003,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
176,08/02/2022,0,24727584.80000003,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
177,08/03/2022,0,24778862.60000003,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
178,08/04/2022,0,24830140.400000032,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
179,08/05/2022,0,24881418.200000033,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
180,08/06/2022,0,24932696.000000034,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
181,08/07/2022,0,24983973.800000034,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
182,08/08/2022,0,25035251.600000035,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
183,08/09/2022,0,25086529.400000036,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
184,08/10/2022,0,25137807.200000037,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
185,08/11/2022,0,25189085.000000037,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
186,08/12/2022,0,25240362.800000038,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
187,08/13/2022,0,25291640.60000004,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
188,08/14/2022,0,25342918.40000004,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
189,08/15/2022,0,25394196.20000004,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
190,08/16/2022,0,25445474.00000004,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
191,08/17/2022,0,25496751.80000004,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
192,08/18/2022,0,25548029.600000042,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
193,08/19/2022,0,25599307.400000043,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
194,08/20/2022,0,25650585.200000044,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
195,08/21/2022,0,25701863.000000045,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
196,08/22/2022,0,25753140.800000045,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
197,08/23/2022,0,25804418.600000046,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
198,08/24/2022,0,25855696.400000047,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
199,08/25/2022,0,25906974.200000048,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
200,08/26/2022,0,25958252.00000005,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
201,08/27/2022,0,26009529.80000005,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
202,08/28/2022,0,26060807.60000005,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
203,08/29/2022,0,26112085.40000005,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
204,08/30/2022,0,26163363.20000005,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
205,08/31/2022,0,26214641.000000052,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
206,09/01/2022,0,26265918.800000053,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
207,09/02/2022,0,26317196.600000054,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
208,09/03/2022,0,26368474.400000054,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
209,09/04/2022,0,26419752.200000055,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
210,09/05/2022,0,26471030.000000056,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
211,09/06/2022,0,26522307.800000057,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
212,09/07/2022,0,26573585.600000057,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
213,09/08/2022,0,26624863.400000058,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
214,09/09/2022,0,26676141.20000006,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
215,09/10/2022,0,26727419.00000006,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
216,09/11/2022,0,26778696.80000006,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
217,09/12/2022,0,26829974.60000006,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
218,09/13/2022,0,26881252.40000006,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
219,09/14/2022,0,26932530.200000063,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
220,09/15/2022,0,26983808.000000063,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
221,09/16/2022,0,27035085.800000064,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
222,09/17/2022,0,27086363.600000065,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
223,09/18/2022,0,27137641.400000066,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
224,09/19/2022,0,27188919.200000066,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
225,09/20/2022,0,27240197.000000067,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
226,09/21/2022,0,27291474.800000068,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
227,09/22/2022,0,27342752.60000007,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
228,09/23/2022,0,27394030.40000007,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
229,09/24/2022,0,27445308.20000007,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
230,09/25/2022,0,27496586.00000007,39190052.025,282666709.66306525,140617097.8048411,151065562.2625,0.0,0.0,0.0,0.0,51277.800000000745
