,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
73,04/21/2022,0,0,3544078.8125,35085753.15,27054206.5375,33515792.875,27341.875,30676.63750000298,55181.54999999702,12957.3125,0
74,04/22/2022,0,0,3557036.125,35140934.7,27084883.175,33543134.75,27341.875,30676.637499999255,55181.55000000447,12957.3125,0
75,04/23/2022,0,0,3569993.4375,35196116.25,27115559.8125,33570476.625,27341.875,30676.637499999255,55181.54999999702,12957.3125,0
76,04/24/2022,0,0,3582950.75,35251297.8,27146236.45,33597818.5,27341.875,30676.637499999255,55181.54999999702,12957.3125,0
77,04/25/2022,0,0,3595908.0625,35306479.35,27176913.0875,33625160.375,27341.875,30676.637499999255,55181.55000000447,12957.3125,0
78,04/26/2022,0,0,3608865.375,35361660.9,27207589.725,33652502.25,27341.875,30676.63750000298,55181.54999999702,12957.3125,0
79,04/27/2022,0,0,3621822.6875,35416842.45,27238266.3625,33679844.125,27341.875,30676.637499999255,55181.55000000447,12957.3125,0
80,04/28/2022,0,0,3634780.0,35472024.0,27268943.0,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
81,04/29/2022,0,0,3647737.3125,35527205.55,27299619.6375,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
82,04/30/2022,0,0,3660694.625,35582387.099999994,27330296.275,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
83,05/01/2022,0,0,3673651.9375,35637568.64999999,27360972.912499998,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
84,05/02/2022,0,0,3686609.25,35692750.19999999,27391649.549999997,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
85,05/03/2022,0,0,3699566.5625,35747931.749999985,27422326.187499996,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
86,05/04/2022,0,0,3712523.875,35803113.29999998,27453002.824999996,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
87,05/05/2022,0,0,3725481.1875,35858294.84999998,27483679.462499995,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
88,05/06/2022,0,0,3738438.5,35913476.399999976,27514356.099999994,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
89,05/07/2022,0,0,3751395.8125,35968657.94999997,27545032.737499993,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
90,05/08/2022,0,0,3764353.125,36023839.49999997,27575709.374999993,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
91,05/09/2022,0,0,3777310.4375,36079021.04999997,27606386.01249999,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
92,05/10/2022,0,0,3790267.75,36134202.599999964,27637062.64999999,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
93,05/11/2022,0,0,3803225.0625,36189384.14999996,27667739.28749999,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
94,05/12/2022,0,0,3816182.375,36244565.69999996,27698415.92499999,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
95,05/13/2022,0,0,3829139.6875,36299747.249999955,27729092.56249999,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
96,05/14/2022,0,0,3842097.0,36354928.79999995,27759769.199999988,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
97,05/15/2022,0,0,3855054.3125,36410110.34999995,27790445.837499987,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
98,05/16/2022,0,0,3868011.625,36465291.89999995,27821122.474999987,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
99,05/17/2022,0,0,3880968.9375,36520473.44999994,27851799.112499986,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
100,05/18/2022,0,0,3893926.25,36575654.99999994,27882475.749999985,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
101,05/19/2022,0,0,3906883.5625,36630836.54999994,27913152.387499984,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
102,05/20/2022,0,0,3919840.875,36686018.099999934,27943829.024999984,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
103,05/21/2022,0,0,3932798.1875,36741199.64999993,27974505.662499983,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
104,05/22/2022,0,0,3945755.5,36796381.19999993,28005182.299999982,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
105,05/23/2022,0,0,3958712.8125,36851562.749999925,28035858.93749998,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
106,05/24/2022,0,0,3971670.125,36906744.29999992,28066535.57499998,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
107,05/25/2022,0,0,3984627.4375,36961925.84999992,28097212.21249998,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
108,05/26/2022,0,0,3997584.75,37017107.39999992,28127888.84999998,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
109,05/27/2022,0,0,4010542.0625,37072288.94999991,28158565.48749998,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
110,05/28/2022,0,0,4023499.375,37127470.49999991,28189242.124999978,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
111,05/29/2022,0,0,4036456.6875,37182652.04999991,28219918.762499977,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
112,05/30/2022,0,0,4049414.0,37237833.599999905,28250595.399999976,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
113,05/31/2022,0,0,4062371.3125,37293015.1499999,28281272.037499975,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
114,06/01/2022,0,0,4075328.625,37348196.6999999,28311948.674999975,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
115,06/02/2022,0,0,4088285.9375,37403378.249999896,28342625.312499974,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
116,06/03/2022,0,0,4101243.25,37458559.79999989,28373301.949999973,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
117,06/04/2022,0,0,4114200.5625,37513741.34999989,28403978.587499972,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
118,06/05/2022,0,0,4127157.875,37568922.89999989,28434655.22499997,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
119,06/06/2022,0,0,4140115.1875,37624104.449999884,28465331.86249997,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
120,06/07/2022,0,0,4153072.5,37679285.99999988,28496008.49999997,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
121,06/08/2022,0,0,4166029.8125,37734467.54999988,28526685.13749997,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
122,06/09/2022,0,0,4178987.125,37789649.099999875,28557361.77499997,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
123,06/10/2022,0,0,4191944.4375,37844830.64999987,28588038.412499968,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
124,06/11/2022,0,0,4204901.75,37900012.19999987,28618715.049999967,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
125,06/12/2022,0,0,4217859.0625,37955193.749999866,28649391.687499966,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
126,06/13/2022,0,0,4230816.375,38010375.29999986,28680068.324999966,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
127,06/14/2022,0,0,4243773.6875,38065556.84999986,28710744.962499965,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
128,06/15/2022,0,0,4256731.0,38120738.39999986,28741421.599999964,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
129,06/16/2022,0,0,4269688.3125,38175919.949999854,28772098.237499963,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
130,06/17/2022,0,0,4282645.625,38231101.49999985,28802774.874999963,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
131,06/18/2022,0,0,4295602.9375,38286283.04999985,28833451.512499962,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
132,06/19/2022,0,0,4308560.25,38341464.599999845,28864128.14999996,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
133,06/20/2022,0,0,4321517.5625,38396646.14999984,28894804.78749996,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
134,06/21/2022,0,0,4334474.875,38451827.69999984,28925481.42499996,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
135,06/22/2022,0,0,4347432.1875,38507009.249999836,28956158.06249996,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
136,06/23/2022,0,0,4360389.5,38562190.79999983,28986834.69999996,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
137,06/24/2022,0,0,4373346.8125,38617372.34999983,29017511.337499958,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
138,06/25/2022,0,0,4386304.125,38672553.89999983,29048187.974999957,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
139,06/26/2022,0,0,4399261.4375,38727735.449999824,29078864.612499956,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
140,06/27/2022,0,0,4412218.75,38782916.99999982,29109541.249999955,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
141,06/28/2022,0,0,4425176.0625,38838098.54999982,29140217.887499955,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
142,06/29/2022,0,0,4438133.375,38893280.099999815,29170894.524999954,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
143,06/30/2022,0,0,4451090.6875,38948461.64999981,29201571.162499953,33679844.125,0.0,30676.637499999255,55181.54999999702,12957.3125,0
